cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
HepG2	HLTF	L1	L1MA5A	sense	14672	6	12	922880	18	31.4504	2.317e-07	1.413e-05
HepG2	ILF3	Alu	AluSg4	antisense	7515	8	70	930037	78	14.1437	2.418e-07	1.473e-05
HepG2	HNRNPL	L1	L1MB4	sense	14585	8	34	922967	42	14.8899	2.521e-07	1.533e-05
HepG2	TAF15	L1	L1MB2	sense	4340	6	50	933212	56	25.8031	2.612e-07	1.585e-05
HepG2	QKI	Alu	AluSx	sense	15371	28	527	922181	555	3.1876	2.708e-07	1.641e-05
HepG2	PCBP2	L1	L1MA9	antisense	15806	18	229	921746	247	4.5838	2.986e-07	1.806e-05
HepG2	HNRNPL	L1	L1MC4a	sense	14585	8	35	922967	43	14.4644	3.055e-07	1.844e-05
HepG2	XRCC6	Alu	AluSx	sense	435	6	549	937117	555	23.5442	3.071e-07	1.851e-05
HepG2	POLR2G	Alu	AluSx3	antisense	509	6	472	937043	478	23.4019	3.213e-07	1.934e-05
HepG2	ILF3	Alu	AluYc	antisense	7515	6	29	930037	35	25.6050	3.520e-07	2.114e-05
HepG2	SUGP2	L1	L1PA15-16	antisense	33352	7	8	904200	15	23.7220	3.602e-07	2.160e-05
HepG2	HNRNPM	L1	L1MC5a	antisense	22936	27	332	914616	359	3.2430	3.815e-07	2.284e-05
HepG2	HNRNPL	Alu	AluJb	sense	14585	51	1454	922967	1505	2.2197	4.125e-07	2.465e-05
HepG2	QKI	L1	L1ME1	antisense	15371	33	707	922181	740	2.8003	4.134e-07	2.467e-05
HepG2	MATR3	L1	L1MD2	antisense	14172	16	208	923380	224	5.0119	4.235e-07	2.523e-05
HepG2	HNRNPM	L1	L1P3	antisense	22936	9	31	914616	40	11.5772	4.309e-07	2.562e-05
HepG2	QKI	L1	L1MC4a	sense	15371	8	35	922181	43	13.7131	4.529e-07	2.684e-05
HepG2	QKI	L1	L1MCa	antisense	15371	16	192	922181	208	4.9996	4.523e-07	2.684e-05
HepG2	HNRNPL	L1	L1PA8	sense	14585	6	14	922967	20	27.1208	4.550e-07	2.692e-05
HepG2	SUGP2	L1	L1P4	antisense	33352	10	27	904200	37	10.0410	4.664e-07	2.755e-05
HepG2	PCBP2	L1	L1MC5	antisense	15806	23	375	921746	398	3.5767	4.797e-07	2.829e-05
HepG2	HNRNPC	Alu	AluYe5	antisense	12825	4	2	924727	6	144.2069	5.136e-07	3.024e-05
HepG2	SLTM	L1	L1M5	sense	4279	8	141	933273	149	12.3748	5.264e-07	3.094e-05
HepG2	HNRNPC	L1	L1MB7	antisense	12825	29	699	924727	728	2.9914	5.429e-07	3.186e-05
HepG2	PTBP1	L1	L1MEf	antisense	14033	22	395	923519	417	3.6654	5.484e-07	3.213e-05
HepG2	SUGP2	Alu	AluSz	antisense	33352	99	1549	904200	1648	1.7327	5.596e-07	3.273e-05
HepG2	EXOSC5	L1	L1PA10	antisense	1361	5	101	936191	106	34.0530	5.742e-07	3.353e-05
HepG2	TAF15	L1	L1MA9	sense	4340	6	58	933212	64	22.2440	5.843e-07	3.400e-05
HepG2	UPF1	Alu	AluSx4	sense	10488	7	37	927064	44	16.7230	5.834e-07	3.400e-05
HepG2	DKC1	Alu	AluSz	sense	3476	12	490	934076	502	6.5809	5.862e-07	3.406e-05
HepG2	HNRNPM	L1	L1PB2	antisense	22936	8	23	914616	31	13.8702	6.107e-07	3.543e-05
HepG2	HNRNPL	L1	L1PA14	sense	14585	5	7	922967	12	45.2014	6.582e-07	3.812e-05
HepG2	POLR2G	Alu	AluSz6	antisense	509	7	865	937043	872	14.8979	6.611e-07	3.822e-05
HepG2	HLTF	L1	L1PA14	sense	14672	5	7	922880	12	44.9291	6.777e-07	3.912e-05
HepG2	TAF15	L1	L1MC1	sense	4340	6	61	933212	67	21.1501	7.685e-07	4.429e-05
HepG2	HNRNPL	L1	L1ME4b	sense	14585	10	74	922967	84	8.5516	8.008e-07	4.608e-05
HepG2	HNRNPM	L1	L1M8	antisense	22936	10	45	914616	55	8.8615	8.186e-07	4.695e-05
HepG2	PCBP2	L1	L1PB4	antisense	15806	11	86	921746	97	7.4590	8.182e-07	4.695e-05
HepG2	KHSRP	L1	L1MB8	antisense	12425	21	423	925127	444	3.6964	8.301e-07	4.753e-05
HepG2	HNRNPM	L1	L1M3f	antisense	22936	9	34	914616	43	10.5556	8.316e-07	4.754e-05
HepG2	PCBP2	Alu	AluSx	antisense	15806	59	1690	921746	1749	2.0359	8.414e-07	4.802e-05
HepG2	HNRNPL	L1	L1ME2	antisense	14585	15	188	922967	203	5.0491	8.916e-07	5.081e-05
HepG2	MATR3	Alu	AluJo	antisense	14172	58	1849	923380	1907	2.0438	8.932e-07	5.082e-05
HepG2	PTBP1	L1	L1MC5	antisense	14033	21	377	923519	398	3.6658	9.781e-07	5.556e-05
HepG2	POLR2G	Alu	AluY	antisense	509	6	574	937043	580	19.2434	9.842e-07	5.582e-05
HepG2	HNRNPK	L1	L1MD2	antisense	9867	13	211	927685	224	5.7926	9.914e-07	5.614e-05
HepG2	HNRNPL	L1	L1MA8	sense	14585	8	42	922967	50	12.0537	1.027e-06	5.804e-05
HepG2	HNRNPL	L1	L1PB3	sense	14585	5	8	922967	13	39.5512	1.056e-06	5.959e-05
HepG2	HLTF	L1	L1P3	sense	14672	5	8	922880	13	39.3130	1.087e-06	6.119e-05
HepG2	PCBP2	L1	L1MA4A	antisense	15806	18	252	921746	270	4.1654	1.088e-06	6.119e-05
HepG2	KHSRP	L1	L1MC4a	antisense	12425	17	291	925127	308	4.3497	1.132e-06	6.359e-05
HepG2	XPO5	Alu	AluSc8	sense	7790	8	84	929762	92	11.3670	1.134e-06	6.359e-05
HepG2	SUGP2	L1	L1ME3D	antisense	33352	17	102	904200	119	4.5185	1.191e-06	6.668e-05
HepG2	HNRNPM	L1	L1ME3D	antisense	22936	14	105	914616	119	5.3169	1.456e-06	8.139e-05
HepG2	EXOSC5	L1	L1PA14	antisense	1361	4	52	936191	56	52.9131	1.529e-06	8.535e-05
HepG2	UPF1	Alu	AluSc	antisense	10488	20	481	927064	501	3.6754	1.554e-06	8.661e-05
HepG2	SUGP2	L1	L1M3b	antisense	33352	7	11	904200	18	17.2523	1.621e-06	9.019e-05
HepG2	PCBP2	L1	L1MB5	antisense	15806	18	261	921746	279	4.0218	1.734e-06	9.635e-05
HepG2	TAF15	L1	L1ME3B	sense	4340	5	38	933212	43	28.2929	1.763e-06	9.766e-05
HepG2	PCBP2	L1	L1MC4a	antisense	15806	19	289	921746	308	3.8339	1.761e-06	9.766e-05
HepG2	PTBP1	L1	L1ME3B	antisense	14033	14	181	923519	195	5.0903	1.837e-06	1.016e-04
HepG2	HLTF	L1	L1PA5	sense	14672	6	19	922880	25	19.8634	2.012e-06	1.111e-04
HepG2	KHSRP	L1	L1MC5	sense	12425	8	56	925127	64	10.6367	2.171e-06	1.197e-04
HepG2	MATR3	Alu	AluJb	antisense	14172	83	3092	923380	3175	1.7490	2.255e-06	1.241e-04
HepG2	HNRNPL	L1	L1MA2	sense	14585	5	10	922967	15	31.6410	2.400e-06	1.319e-04
HepG2	HNRNPC	L1	L1MC4	antisense	12825	31	842	924727	873	2.6546	2.458e-06	1.349e-04
HepG2	HLTF	L1	L1M3	sense	14672	5	10	922880	15	31.4504	2.471e-06	1.352e-04
HepG2	HLTF	L1	L1MEi	sense	14672	5	10	922880	15	31.4504	2.471e-06	1.352e-04
HepG2	TAF15	L1	L1MA7	sense	4340	5	41	933212	46	26.2227	2.482e-06	1.356e-04
HepG2	HNRNPL	L1	L1MB2	sense	14585	8	48	922967	56	10.5470	2.501e-06	1.364e-04
HepG2	HNRNPL	L1	L1ME3Cz	antisense	14585	14	179	922967	193	4.9494	2.530e-06	1.378e-04
HepG2	CSTF2	L1	L1M7	sense	4758	3	3	932794	6	196.0475	2.583e-06	1.402e-04
HepG2	KHSRP	L1	L1ME3B	antisense	12425	13	182	925127	195	5.3184	2.596e-06	1.407e-04
HepG2	PTBP1	L1	L1M4c	antisense	14033	12	135	923519	147	5.8498	2.612e-06	1.413e-04
HepG2	MATR3	L1	L1PA12	antisense	14172	6	21	923380	27	18.6158	2.685e-06	1.451e-04
HepG2	KHSRP	L1	L1MB7	antisense	12425	27	701	925127	728	2.8678	2.743e-06	1.480e-04
HepG2	CSTF2	L1	L1ME3B	sense	4758	5	38	932794	43	25.7957	2.754e-06	1.484e-04
HepG2	U2AF2	L1	L1MEg	antisense	26817	27	316	910735	343	2.9017	2.948e-06	1.586e-04
HepG2	HNRNPM	L1	L1M3b	antisense	22936	6	12	914616	18	19.9384	3.086e-06	1.657e-04
HepG2	SUGP2	L1	L1PA12	antisense	33352	8	19	904200	27	11.4151	3.097e-06	1.661e-04
HepG2	SUGP2	Alu	AluSz6	antisense	33352	59	813	904200	872	1.9675	3.108e-06	1.664e-04
HepG2	EXOSC5	L1	L1PA13	antisense	1361	5	145	936191	150	23.7197	3.180e-06	1.700e-04
HepG2	XRCC6	Alu	AluJb	antisense	435	10	3165	937117	3175	6.8066	3.214e-06	1.716e-04
HepG2	SUGP2	Alu	AluSp	antisense	33352	30	299	904200	329	2.7201	3.272e-06	1.744e-04
HepG2	MATR3	L1	L1M3	antisense	14172	11	113	923380	124	6.3425	3.312e-06	1.763e-04
HepG2	U2AF2	L1	L1MB2	antisense	26817	25	281	910735	306	3.0215	3.502e-06	1.861e-04
HepG2	CSTF2	L1	L1ME1	sense	4758	8	165	932794	173	9.5053	3.520e-06	1.868e-04
HepG2	HNRNPL	L1	L1MC3	sense	14585	8	51	922967	59	9.9266	3.745e-06	1.985e-04
HepG2	PTBP1	L1	L1MCa	antisense	14033	14	194	923519	208	4.7492	3.903e-06	2.065e-04
HepG2	CSTF2	L1	L1MC1	antisense	4758	11	361	932794	372	5.9737	4.364e-06	2.305e-04
HepG2	SAFB	L1	L1MEg	sense	1712	4	55	935840	59	39.7553	4.654e-06	2.455e-04
HepG2	RBFOX2	L1	L1PA10	sense	12115	5	15	925437	20	25.4626	4.747e-06	2.499e-04
HepG2	SUGP2	L1	L1M3c	antisense	33352	6	8	904200	14	20.3331	4.751e-06	2.499e-04
HepG2	ILF3	L1	L1M4	sense	7515	7	75	930037	82	11.5507	4.767e-06	2.502e-04
HepG2	U2AF2	L1	L1ME3F	antisense	26817	17	145	910735	162	3.9816	4.772e-06	2.502e-04
HepG2	HNRNPL	L1	L1MA4A	sense	14585	6	23	922967	29	16.5083	4.945e-06	2.589e-04
HepG2	QKI	L1	L1MC1	antisense	15371	20	352	922181	372	3.4088	5.044e-06	2.637e-04
HepG2	PTBP1	L1	L1M4	antisense	14033	22	457	923519	479	3.1681	5.173e-06	2.701e-04
HepG2	HLTF	Alu	AluJr4	sense	14672	13	164	922880	177	4.9860	5.307e-06	2.766e-04
HepG2	SAFB	L1	L1MD2	sense	1712	5	128	935840	133	21.3529	5.344e-06	2.782e-04
HepG2	QKI	L1	L1MC3	sense	15371	8	51	922181	59	9.4110	5.487e-06	2.848e-04
HepG2	QKI	L1	L1ME3C	antisense	15371	8	51	922181	59	9.4110	5.487e-06	2.848e-04
HepG2	SUGP2	L1	L1MD	antisense	33352	17	116	904200	133	3.9731	5.619e-06	2.912e-04
HepG2	MATR3	L1	L1PA2	antisense	14172	5	13	923380	18	25.0597	5.733e-06	2.967e-04
HepG2	QKI	L1	L1MC	antisense	15371	10	89	922181	99	6.7410	5.777e-06	2.986e-04
HepG2	PTBP1	L1	L1MD	antisense	14033	11	122	923519	133	5.9337	5.956e-06	3.073e-04
HepG2	UPF1	Alu	AluSx	antisense	10488	42	1707	927064	1749	2.1749	6.052e-06	3.118e-04
HepG2	PCBP2	SVA	SVA_A	sense	15806	6	22	921746	28	15.9044	6.281e-06	3.232e-04
HepG2	MATR3	L1	L1PB2	antisense	14172	6	25	923380	31	15.6373	6.341e-06	3.253e-04
HepG2	UPF1	Alu	AluSp	antisense	10488	15	314	927064	329	4.2226	6.333e-06	3.253e-04
HepG2	SUGP2	L1	L1MA10	antisense	33352	12	58	904200	70	5.6091	6.370e-06	3.264e-04
HepG2	SAFB	L1	L1MA9	sense	1712	4	60	935840	64	36.4424	6.451e-06	3.300e-04
HepG2	HNRNPC	L1	L1MEc	antisense	12825	26	671	924727	697	2.7939	6.489e-06	3.315e-04
HepG2	HLTF	L1	L1MA5	sense	14672	5	13	922880	18	24.1926	6.779e-06	3.458e-04
HepG2	SUGP2	L1	L1MC5a	antisense	33352	31	328	904200	359	2.5623	6.889e-06	3.509e-04
HepG2	U2AF2	L1	L1MD	antisense	26817	15	118	910735	133	4.3171	7.039e-06	3.580e-04
HepG2	PTBP1	L1	L1PA6	antisense	14033	14	205	923519	219	4.4944	7.056e-06	3.584e-04
HepG2	CSTF2	L1	L1MC5a	sense	4758	5	47	932794	52	20.8561	7.159e-06	3.626e-04
HepG2	KHSRP	L1	L1MA9	antisense	12425	14	233	925127	247	4.4738	7.152e-06	3.626e-04
HepG2	HLTF	L1	L1MA7	sense	14672	7	39	922880	46	11.2899	7.194e-06	3.638e-04
HepG2	SUGP2	L1	L1P1	antisense	33352	7	15	904200	22	12.6517	7.661e-06	3.863e-04
HepG2	SUGP2	L1	L1M3e	antisense	33352	7	15	904200	22	12.6517	7.661e-06	3.863e-04
HepG2	HNRNPK	L1	L1PA7	antisense	9867	15	341	927685	356	4.1357	7.912e-06	3.984e-04
HepG2	U2AF2	L1	L1MD3	antisense	26817	12	76	910735	88	5.3623	8.157e-06	4.102e-04
HepG2	U2AF2	L1	L1ME3D	antisense	26817	14	105	910735	119	4.5281	8.624e-06	4.330e-04
HepG2	SAFB	L1	L1MEc	sense	1712	4	65	935840	69	33.6391	8.713e-06	4.369e-04
HepG2	HNRNPC	Alu	AluJb	sense	12825	43	1462	924727	1505	2.1207	8.877e-06	4.445e-04
HepG2	DDX59	Alu	AluSx	antisense	5497	27	1722	932055	1749	2.6586	8.972e-06	4.486e-04
HepG2	PCBP2	SVA	SVA_B	sense	15806	4	5	921746	9	46.6530	9.508e-06	4.747e-04
HepG2	POLR2G	Alu	AluSc	antisense	509	5	496	937043	501	18.5580	9.553e-06	4.757e-04
HepG2	QKI	Alu	AluSp	sense	15371	15	219	922181	234	4.1092	9.542e-06	4.757e-04
HepG2	SUGP2	L1	L1PB2	antisense	33352	8	23	904200	31	9.4298	9.690e-06	4.818e-04
HepG2	PTBP1	L1	L1MCc	antisense	14033	11	129	923519	140	5.6117	9.728e-06	4.830e-04
HepG2	UPF1	Alu	AluSx1	antisense	10488	39	1572	927064	1611	2.1930	1.059e-05	5.249e-04
HepG2	SAFB	L1	L1MEd	sense	1712	4	69	935840	73	31.6890	1.091e-05	5.393e-04
HepG2	SAFB	L1	L1MEf	sense	1712	4	69	935840	73	31.6890	1.091e-05	5.393e-04
HepG2	TAF15	L1	L1MB7	sense	4340	7	152	933212	159	9.9025	1.095e-05	5.407e-04
HepG2	HLTF	L1	L1PA2	sense	14672	7	42	922880	49	10.4835	1.108e-05	5.465e-04
HepG2	PTBP1	Alu	AluY	antisense	14033	24	556	923519	580	2.8407	1.131e-05	5.571e-04
HepG2	HLTF	L1	L1M4b	sense	14672	5	15	922880	20	20.9669	1.195e-05	5.870e-04
HepG2	SAFB	L1	L1MC4	sense	1712	5	152	935840	157	17.9814	1.195e-05	5.870e-04
HepG2	CSTF2	L1	L1ME4a	sense	4758	6	92	932794	98	12.7857	1.203e-05	5.899e-04
HepG2	HNRNPL	L1	L1MEc	sense	14585	8	61	922967	69	8.2993	1.231e-05	6.026e-04
HepG2	TAF15	Alu	AluJo	sense	4340	14	720	933212	734	4.1811	1.240e-05	6.066e-04
HepG2	HNRNPC	Alu	AluSx	sense	12825	22	533	924727	555	2.9761	1.278e-05	6.243e-04
HepG2	XPO5	Alu	AluY	sense	7790	11	246	929762	257	5.3369	1.306e-05	6.368e-04
HepG2	PTBP1	Alu	AluSp	antisense	14033	17	312	923519	329	3.5858	1.320e-05	6.429e-04
HepG2	KHSRP	L1	L1ME3C	antisense	12425	7	52	925127	59	10.0230	1.338e-05	6.506e-04
HepG2	QKI	L1	L1MEi	antisense	15371	10	99	922181	109	6.0601	1.363e-05	6.622e-04
HepG2	QKI	L1	L1MD	antisense	15371	11	122	922181	133	5.4094	1.383e-05	6.707e-04
HepG2	QKI	Alu	AluSz	sense	15371	23	479	922181	502	2.8808	1.411e-05	6.832e-04
HepG2	MATR3	L1	L1MC5	antisense	14172	19	379	923380	398	3.2664	1.475e-05	7.134e-04
HepG2	HNRNPM	L1	L1P2	antisense	22936	10	65	914616	75	6.1349	1.487e-05	7.185e-04
HepG2	PTBP1	L1	L1M1	antisense	14033	14	220	923519	234	4.1879	1.491e-05	7.190e-04
HepG2	HNRNPL	L1	L1PREC2	sense	14585	5	16	922967	21	19.7756	1.505e-05	7.248e-04
HepG2	EXOSC5	L1	L1MA2	antisense	1361	5	202	936191	207	17.0265	1.514e-05	7.285e-04
HepG2	MATR3	L1	L1ME3	antisense	14172	12	161	923380	173	4.8563	1.526e-05	7.331e-04
HepG2	PCBP2	L1	L1PA8A	antisense	15806	9	77	921746	86	6.8162	1.568e-05	7.512e-04
HepG2	HNRNPC	Alu	AluSc	sense	12825	10	122	924727	132	5.9101	1.568e-05	7.512e-04
HepG2	EXOSC5	L1	L1PA7	antisense	1361	6	350	936191	356	11.7921	1.629e-05	7.792e-04
HepG2	UPF1	Alu	AluSg4	sense	10488	5	24	927064	29	18.4152	1.661e-05	7.938e-04
HepG2	HLTF	Alu	AluY	sense	14672	15	242	922880	257	3.8988	1.685e-05	8.039e-04
HepG2	EXOSC5	L1	L1M2c	antisense	1361	3	31	936191	34	66.5681	1.766e-05	8.416e-04
HepG2	PTBP1	L1	L1MDa	antisense	14033	13	194	923519	207	4.4100	1.786e-05	8.500e-04
HepG2	HNRNPL	L1	L1MEf	sense	14585	8	65	922967	73	7.7885	1.872e-05	8.899e-04
HepG2	KHSRP	L1	L1MEg	antisense	12425	16	327	925127	343	3.6432	1.891e-05	8.977e-04
HepG2	XRCC6	Alu	AluSp	antisense	435	4	325	937117	329	26.5144	1.944e-05	9.217e-04
HepG2	HNRNPK	L1	L1MA7	antisense	9867	10	165	927685	175	5.6981	1.965e-05	9.304e-04
HepG2	EXOSC5	L1	L1PA6	antisense	1361	5	214	936191	219	16.0717	1.984e-05	9.366e-04
HepG2	U2AF2	L1	L1MB4	antisense	26817	23	274	910735	297	2.8507	1.983e-05	9.366e-04
HepG2	CSTF2	L1	L1MC5	sense	4758	5	59	932794	64	16.6142	1.997e-05	9.415e-04
HepG2	ZC3H11A	L1	L1ME4a	sense	5212	6	92	932340	98	11.6663	2.001e-05	9.424e-04
HepG2	PTBP1	L1	L1ME3A	antisense	14033	16	290	923519	306	3.6309	2.024e-05	9.519e-04
HepG2	SUGP2	L1	L1M2c	antisense	33352	8	26	904200	34	8.3418	2.027e-05	9.520e-04
HepG2	MATR3	L1	L1MC	antisense	14172	9	90	923380	99	6.5155	2.092e-05	9.812e-04
HepG2	PTBP1	L1	L1MC4a	antisense	14033	16	292	923519	308	3.6061	2.191e-05	1.026e-03
HepG2	SUGP2	L1	L1P4a	antisense	33352	4	2	904200	6	54.2216	2.267e-05	1.060e-03
HepG2	SUGP2	L1	L1ME3G	antisense	33352	25	252	904200	277	2.6896	2.433e-05	1.137e-03
HepG2	HNRNPK	L1	L1ME2z	antisense	9867	10	170	927685	180	5.5305	2.503e-05	1.168e-03
HepG2	HNRNPC	Alu	AluYk4	antisense	12825	3	2	924727	5	108.1552	2.507e-05	1.168e-03
HepG2	HNRNPM	L1	L1MCb	antisense	22936	6	19	914616	25	12.5927	2.541e-05	1.182e-03
HepG2	PCBP2	L1	L1MC1	antisense	15806	19	353	921746	372	3.1388	2.547e-05	1.183e-03
HepG2	UPF1	Alu	AluSc8	antisense	10488	12	233	927064	245	4.5524	2.580e-05	1.197e-03
HepG2	PTBP1	L1	L1MA9	antisense	14033	14	233	923519	247	3.9543	2.712e-05	1.257e-03
HepG2	HNRNPK	L1	L1ME3A	antisense	9867	13	293	927685	306	4.1715	2.852e-05	1.320e-03
HepG2	HNRNPM	L1	L1ME3B	antisense	22936	16	179	914616	195	3.5644	2.918e-05	1.349e-03
HepG2	TRA2A	L1	L1M4c	sense	2432	4	63	935120	67	24.4131	3.039e-05	1.403e-03
HepG2	HNRNPM	L1	L1M3d	antisense	22936	5	11	914616	16	18.1259	3.052e-05	1.407e-03
HepG2	CSTF2	L1	L1MA10	antisense	4758	5	65	932794	70	15.0806	3.091e-05	1.423e-03
HepG2	PTBP1	L1	L1ME5	antisense	14033	7	53	923519	60	8.6920	3.241e-05	1.491e-03
HepG2	XRCC6	L1	L1MD2	sense	435	3	130	937117	133	49.7144	3.635e-05	1.670e-03
HepG2	SUGP2	L1	L1MEa	antisense	33352	6	13	904200	19	12.5127	3.681e-05	1.688e-03
HepG2	HNRNPL	L1	L1MD1	sense	14585	7	52	922967	59	8.5187	3.699e-05	1.695e-03
HepG2	CSTF2	L1	L1MEd	sense	4758	5	68	932794	73	14.4153	3.788e-05	1.733e-03
HepG2	HLTF	L1	L1PB3	sense	14672	4	9	922880	13	27.9559	3.828e-05	1.749e-03
HepG2	EXOSC5	L1	L1PREC2	antisense	1361	4	122	936191	126	22.5531	3.843e-05	1.752e-03
HepG2	HLTF	L1	L1MC3	sense	14672	7	52	922880	59	8.4674	3.841e-05	1.752e-03
HepG2	MATR3	L1	L1MD	antisense	14172	10	123	923380	133	5.2972	3.874e-05	1.763e-03
HepG2	HNRNPM	L1	L1MA8	antisense	22936	14	144	914616	158	3.8769	3.886e-05	1.766e-03
HepG2	SUGP2	L1	L1ME3C	antisense	33352	10	49	904200	59	5.5328	4.117e-05	1.869e-03
HepG2	SLTM	L1	L1MEi	sense	4279	3	12	933273	15	54.5263	4.149e-05	1.881e-03
HepG2	HNRNPC	L1	L1MEg1	antisense	12825	5	24	924727	29	15.0216	4.322e-05	1.957e-03
HepG2	EXOSC5	L1	L1MA5	antisense	1361	4	127	936191	131	21.6652	4.473e-05	2.023e-03
HepG2	XRN2	SVA	SVA_F	antisense	8844	3	5	928708	8	63.0060	4.535e-05	2.048e-03
HepG2	HNRNPM	L1	L1MA6	antisense	22936	12	109	914616	121	4.3901	4.546e-05	2.051e-03
HepG2	TAF15	L1	L1ME4b	sense	4340	5	79	933212	84	13.6092	4.832e-05	2.177e-03
HepG2	HLTF	Alu	AluSc	sense	14672	10	122	922880	132	5.1558	4.844e-05	2.179e-03
HepG2	U2AF2	L1	L1M6	antisense	26817	12	93	910735	105	4.3821	4.955e-05	2.227e-03
HepG2	SUGP2	L1	L1M3a	antisense	33352	4	3	904200	7	36.1478	5.140e-05	2.301e-03
HepG2	SUGP2	L1	L1M2a1	antisense	33352	4	3	904200	7	36.1478	5.140e-05	2.301e-03
HepG2	MATR3	L1	L1MA1	antisense	14172	6	38	923380	44	10.2877	5.139e-05	2.301e-03
HepG2	HNRNPL	L1	L1PA17	sense	14585	4	10	922967	14	25.3128	5.172e-05	2.313e-03
HepG2	PCBP2	L1	L1MC5a	antisense	15806	18	341	921746	359	3.0783	5.198e-05	2.321e-03
HepG2	HLTF	L1	L1PA17	sense	14672	4	10	922880	14	25.1603	5.293e-05	2.361e-03
HepG2	PTBP1	Alu	AluSq	antisense	14033	13	217	923519	230	3.9426	5.328e-05	2.373e-03
HepG2	KHSRP	L1	L1ME2z	sense	12425	5	27	925127	32	13.7883	6.103e-05	2.715e-03
HepG2	UPF1	Alu	AluSq	sense	10488	6	55	927064	61	9.6429	6.417e-05	2.851e-03
HepG2	HNRNPK	L1	L1PA11	antisense	9867	7	87	927685	94	7.5647	6.570e-05	2.915e-03
HepG2	SAFB	L1	L1MB4	sense	1712	3	39	935840	42	42.0489	6.616e-05	2.932e-03
HepG2	HNRNPC	L1	L1ME4b	antisense	12825	14	280	924727	294	3.6052	6.843e-05	3.029e-03
HepG2	HNRNPL	L1	L1MB3	sense	14585	9	103	922967	112	5.5295	6.930e-05	3.064e-03
HepG2	HNRNPL	L1	L1M3	sense	14585	4	11	922967	15	23.0116	6.965e-05	3.076e-03
HepG2	DKC1	Alu	AluJb	sense	3476	17	1488	934076	1505	3.0701	7.071e-05	3.119e-03
HepG2	HNRNPL	L1	L1MD3	antisense	14585	8	80	922967	88	6.3282	7.287e-05	3.206e-03
HepG2	SUGP2	L1	L1ME3F	antisense	33352	17	145	904200	162	3.1785	7.403e-05	3.249e-03
HepG2	PTBP1	Alu	AluSg	antisense	14033	20	472	923519	492	2.7886	7.396e-05	3.249e-03
HepG2	MATR3	L1	L1M4a2	antisense	14172	6	41	923380	47	9.5349	7.521e-05	3.296e-03
HepG2	TAF15	L1	L1ME3F	sense	4340	3	15	933212	18	43.0052	7.678e-05	3.361e-03
HepG2	HLTF	L1	L1ME3	sense	14672	5	24	922880	29	13.1043	8.141e-05	3.559e-03
HepG2	MATR3	L1	L1M3d	antisense	14172	4	12	923380	16	21.7184	8.212e-05	3.586e-03
HepG2	ILF3	Alu	AluSg4	sense	7515	4	25	930037	29	19.8012	8.346e-05	3.636e-03
HepG2	HNRNPK	L1	L1ME4b	antisense	9867	12	282	927685	294	4.0008	8.341e-05	3.636e-03
HepG2	PCBP2	L1	L1MD1	antisense	15806	14	230	921746	244	3.5497	8.377e-05	3.645e-03
HepG2	HNRNPC	Alu	AluYc3	antisense	12825	3	4	924727	7	54.0776	8.595e-05	3.735e-03
HepG2	XRCC6	L1	L1MA4A	sense	435	2	27	937117	29	159.5772	8.648e-05	3.749e-03
HepG2	U2AF2	L1	L1MB3	antisense	26817	34	545	910735	579	2.1187	8.646e-05	3.749e-03
HepG2	U2AF2	L1	L1MC3	antisense	26817	18	205	910735	223	2.9820	8.896e-05	3.847e-03
HepG2	PTBP1	L1	L1MB3	antisense	14033	22	557	923519	579	2.5993	8.890e-05	3.847e-03
HepG2	MATR3	L1	L1MC4a	antisense	14172	15	293	923380	308	3.3356	8.968e-05	3.873e-03
HepG2	PCBP2	L1	L1MB8	antisense	15806	20	424	921746	444	2.7508	9.033e-05	3.897e-03
HepG2	HNRNPL	L1	L1MA6	sense	14585	4	12	922967	16	21.0940	9.172e-05	3.950e-03
HepG2	HNRNPL	L1	L1MC2	antisense	14585	11	161	922967	172	4.3236	9.178e-05	3.950e-03
HepG2	PTBP1	L1	L1ME3G	antisense	14033	14	263	923519	277	3.5032	9.303e-05	3.998e-03
HepG2	HNRNPL	L1	L1MC2	sense	14585	5	25	922967	30	12.6564	9.378e-05	4.026e-03
HepG2	HNRNPK	L1	L1MC2	antisense	9867	9	163	927685	172	5.1912	9.960e-05	4.271e-03
HepG2	MATR3	L1	L1MA6	antisense	14172	9	112	923380	121	5.2357	1.015e-04	4.347e-03
HepG2	CSTF2	L1	L1ME3G	antisense	4758	8	269	932794	277	5.8304	1.018e-04	4.355e-03
HepG2	ILF3	Alu	AluYj4	sense	7515	3	9	930037	12	41.2525	1.073e-04	4.583e-03
HepG2	SAFB	L1	L1MDa	sense	1712	3	47	935840	50	34.8916	1.117e-04	4.767e-03
HepG2	SLTM	L1	L1ME2	sense	4279	4	50	933273	54	17.4484	1.142e-04	4.868e-03
HepG2	RBFOX2	L1	L1PA8	sense	12115	4	16	925437	20	19.0969	1.144e-04	4.870e-03
HepG2	MATR3	L1	L1PBa1	antisense	14172	3	4	923380	7	48.8664	1.155e-04	4.910e-03
HepG2	HNRNPM	L1	L1MA7	antisense	22936	14	161	914616	175	3.4676	1.173e-04	4.983e-03
HepG2	KHSRP	L1	L1ME4c	sense	12425	4	16	925127	20	18.6142	1.260e-04	5.340e-03
