cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
K562	SF3B4	L1	L1M3b	antisense	23903	0	13	861492	13	0.0000	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4b	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4b	antisense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4a	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4a	antisense	23903	0	4	861492	4	0.0000	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4d	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4d	antisense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1PBa1	sense	23903	0	19	861492	19	0.0000	1.000e+00	1.000e+00
K562	SF3B4	L1	L1PBa1	antisense	23903	0	15	861492	15	0.0000	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P	antisense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4c	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	L1	L1P4c	antisense	23903	0	1	861492	1	0.0000	1.000e+00	1.000e+00
K562	SF3B4	Alu	AluYb8a1	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	Alu	AluYb8a1	antisense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	Alu	AluYb10	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	Alu	AluYb10	antisense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	Alu	AluYb11	sense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SF3B4	Alu	AluYb11	antisense	23903	0	0	861492	0	nan	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC5a	sense	195	0	163	885200	163	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC5a	antisense	195	0	346	885200	346	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSp	sense	195	0	196	885200	196	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSp	antisense	195	0	216	885200	216	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB3	sense	195	0	161	885200	161	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB3	antisense	195	0	431	885200	431	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJo	sense	195	0	580	885200	580	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJo	antisense	195	0	1069	885200	1069	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB5	sense	195	0	78	885200	78	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB5	antisense	195	0	236	885200	236	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	Alu	sense	195	0	55	885200	55	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	Alu	antisense	195	0	36	885200	36	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA6	sense	195	0	38	885200	38	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA6	antisense	195	0	194	885200	194	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P1	sense	195	0	8	885200	8	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P1	antisense	195	0	28	885200	28	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJr	sense	195	0	709	885200	709	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJr	antisense	195	0	1085	885200	1085	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx	sense	195	0	408	885200	408	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx	antisense	195	0	888	885200	888	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSz6	sense	195	0	240	885200	240	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSz6	antisense	195	0	436	885200	436	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA8	sense	195	0	106	885200	106	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA8	antisense	195	0	143	885200	143	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M5	sense	195	0	317	885200	317	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M5	antisense	195	0	881	885200	881	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA9	sense	195	0	71	885200	71	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA9	antisense	195	0	215	885200	215	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA14	sense	195	0	12	885200	12	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA14	antisense	195	0	70	885200	70	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYj4	sense	195	0	12	885200	12	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYj4	antisense	195	0	16	885200	16	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME4c	sense	195	0	43	885200	43	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME4c	antisense	195	0	138	885200	138	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSc	sense	195	1	107	885200	108	42.4251	2.351e-02	6.515e-01
K562	SLBP	Alu	AluSc	antisense	195	0	227	885200	227	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA4	sense	195	0	46	885200	46	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA4	antisense	195	0	97	885200	97	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA7	sense	195	0	101	885200	101	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA7	antisense	195	0	289	885200	289	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA16	sense	195	0	131	885200	131	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA16	antisense	195	0	274	885200	274	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA2	sense	195	0	41	885200	41	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA2	antisense	195	0	28	885200	28	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSz	sense	195	0	375	885200	375	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSz	antisense	195	0	810	885200	810	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M2	sense	195	0	63	885200	63	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M2	antisense	195	0	308	885200	308	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PREC2	sense	195	0	28	885200	28	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PREC2	antisense	195	0	167	885200	167	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PB	sense	195	0	4	885200	4	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PB	antisense	195	0	26	885200	26	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSc5	sense	195	0	36	885200	36	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSc5	antisense	195	0	53	885200	53	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4	sense	195	0	138	885200	138	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4	antisense	195	0	472	885200	472	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluY	sense	195	0	241	885200	241	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluY	antisense	195	0	285	885200	285	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSg4	sense	195	0	17	885200	17	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSg4	antisense	195	0	38	885200	38	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx3	sense	195	0	131	885200	131	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx3	antisense	195	0	231	885200	231	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSq	sense	195	0	76	885200	76	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSq	antisense	195	0	135	885200	135	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJb	sense	195	0	1080	885200	1080	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJb	antisense	195	0	1626	885200	1626	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSq2	sense	195	0	233	885200	233	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSq2	antisense	195	0	285	885200	285	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3E	sense	195	0	30	885200	30	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3E	antisense	195	0	80	885200	80	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA5	sense	195	0	19	885200	19	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA5	antisense	195	0	116	885200	116	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSg	sense	195	0	103	885200	103	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSg	antisense	195	0	314	885200	314	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJr4	sense	195	0	119	885200	119	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluJr4	antisense	195	0	264	885200	264	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB8	sense	195	0	149	885200	149	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB8	antisense	195	0	346	885200	346	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSg7	sense	195	0	32	885200	32	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSg7	antisense	195	0	60	885200	60	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME4b	sense	195	0	117	885200	117	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME4b	antisense	195	0	312	885200	312	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx1	sense	195	1	422	885200	423	10.7571	8.898e-02	1.000e+00
K562	SLBP	Alu	AluSx1	antisense	195	0	732	885200	732	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYh3	sense	195	0	3	885200	3	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYh3	antisense	195	0	6	885200	6	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC3	sense	195	0	67	885200	67	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC3	antisense	195	0	215	885200	215	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME4a	sense	195	0	158	885200	158	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME4a	antisense	195	0	510	885200	510	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYc	sense	195	0	11	885200	11	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYc	antisense	195	0	10	885200	10	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC	sense	195	0	40	885200	40	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC	antisense	195	0	111	885200	111	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA4	sense	195	0	58	885200	58	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA4	antisense	195	0	280	885200	280	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MD3	sense	195	0	72	885200	72	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MD3	antisense	195	0	82	885200	82	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYf1	sense	195	0	4	885200	4	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYf1	antisense	195	0	8	885200	8	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC4a	sense	195	0	67	885200	67	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC4a	antisense	195	0	243	885200	243	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME1	sense	195	0	272	885200	272	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME1	antisense	195	0	746	885200	746	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3B	sense	195	0	69	885200	69	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3B	antisense	195	0	239	885200	239	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA5	sense	195	0	56	885200	56	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA5	antisense	195	0	197	885200	197	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3D	sense	195	0	25	885200	25	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3D	antisense	195	0	147	885200	147	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P4	sense	195	0	23	885200	23	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P4	antisense	195	0	62	885200	62	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA2	sense	195	0	29	885200	29	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA2	antisense	195	0	159	885200	159	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA15-16	sense	195	0	9	885200	9	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA15-16	antisense	195	0	28	885200	28	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA8A	sense	195	0	36	885200	36	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA8A	antisense	195	0	48	885200	48	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA8	sense	195	0	36	885200	36	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA8	antisense	195	0	67	885200	67	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA10	sense	195	0	47	885200	47	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA10	antisense	195	0	137	885200	137	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEd	sense	195	0	167	885200	167	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEd	antisense	195	0	477	885200	477	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA7	sense	195	0	42	885200	42	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA7	antisense	195	0	143	885200	143	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEc	sense	195	0	159	885200	159	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEc	antisense	195	0	624	885200	624	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M7	sense	195	0	9	885200	9	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M7	antisense	195	0	53	885200	53	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA11	sense	195	0	10	885200	10	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA11	antisense	195	0	80	885200	80	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4c	sense	195	0	98	885200	98	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4c	antisense	195	0	102	885200	102	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3	sense	195	0	79	885200	79	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3	antisense	195	0	163	885200	163	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEg	sense	195	0	103	885200	103	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEg	antisense	195	0	315	885200	315	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC4	sense	195	0	246	885200	246	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC4	antisense	195	0	612	885200	612	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M3	sense	195	0	36	885200	36	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M3	antisense	195	0	117	885200	117	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M8	sense	195	0	27	885200	27	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M8	antisense	195	0	32	885200	32	0.0000	1.000e+00	1.000e+00
K562	SLBP	SVA	SVA_D	sense	195	0	12	885200	12	0.0000	1.000e+00	1.000e+00
K562	SLBP	SVA	SVA_D	antisense	195	0	9	885200	9	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4b	sense	195	0	23	885200	23	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4b	antisense	195	0	136	885200	136	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC1	sense	195	0	108	885200	108	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC1	antisense	195	0	313	885200	313	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA3	sense	195	0	27	885200	27	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA3	antisense	195	0	73	885200	73	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB4	sense	195	0	78	885200	78	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB4	antisense	195	0	248	885200	248	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSc8	sense	195	0	67	885200	67	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSc8	antisense	195	0	147	885200	147	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYa5	sense	195	0	4	885200	4	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYa5	antisense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	L1	L1MD	sense	195	0	57	885200	57	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MD	antisense	195	0	186	885200	186	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME2	sense	195	0	112	885200	112	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME2	antisense	195	0	296	885200	296	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx4	sense	195	0	39	885200	39	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSx4	antisense	195	0	50	885200	50	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PB1	sense	195	0	77	885200	77	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PB1	antisense	195	0	333	885200	333	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYe5	sense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYe5	antisense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSq4	sense	195	0	1	885200	1	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluSq4	antisense	195	0	8	885200	8	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYk11	sense	195	0	8	885200	8	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYk11	antisense	195	0	1	885200	1	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYh9	sense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYh9	antisense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYa8	sense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYa8	antisense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYh3a3	sense	195	0	1	885200	1	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYh3a3	antisense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	L1	L1M1	sense	195	0	97	885200	97	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M1	antisense	195	0	218	885200	218	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYk3	sense	195	0	20	885200	20	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYk3	antisense	195	0	1	885200	1	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4a2	sense	195	0	34	885200	34	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4a2	antisense	195	0	46	885200	46	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYi6	sense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYi6	antisense	195	0	3	885200	3	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P5	sense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P5	antisense	195	0	3	885200	3	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC5	sense	195	0	112	885200	112	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC5	antisense	195	0	366	885200	366	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYk2	sense	195	0	3	885200	3	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYk2	antisense	195	0	3	885200	3	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4a1	sense	195	0	15	885200	15	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1M4a1	antisense	195	0	98	885200	98	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYm1	sense	195	0	9	885200	9	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYm1	antisense	195	0	7	885200	7	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MCa	sense	195	0	32	885200	32	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MCa	antisense	195	0	255	885200	255	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3G	sense	195	0	75	885200	75	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3G	antisense	195	0	280	885200	280	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEf	sense	195	0	108	885200	108	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEf	antisense	195	0	400	885200	400	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYc3	sense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYc3	antisense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB2	sense	195	0	57	885200	57	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB2	antisense	195	0	337	885200	337	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3F	sense	195	0	33	885200	33	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3F	antisense	195	0	129	885200	129	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB7	sense	195	0	187	885200	187	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB7	antisense	195	0	585	885200	585	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MCc	sense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MCc	antisense	195	0	85	885200	85	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEb	sense	195	0	13	885200	13	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEb	antisense	195	0	23	885200	23	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3A	sense	195	0	92	885200	92	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3A	antisense	195	0	336	885200	336	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA12	sense	195	0	8	885200	8	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA12	antisense	195	0	12	885200	12	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYg6	sense	195	0	1	885200	1	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYg6	antisense	195	0	3	885200	3	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MDa	sense	195	0	86	885200	86	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MDa	antisense	195	0	221	885200	221	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3Cz	sense	195	0	90	885200	90	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3Cz	antisense	195	0	242	885200	242	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME2z	sense	195	0	57	885200	57	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME2z	antisense	195	0	169	885200	169	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA15	sense	195	0	87	885200	87	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA15	antisense	195	0	253	885200	253	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA10	sense	195	0	13	885200	13	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA10	antisense	195	0	41	885200	41	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC2	sense	195	0	69	885200	69	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MC2	antisense	195	0	130	885200	130	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3C	sense	195	0	28	885200	28	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME3C	antisense	195	0	60	885200	60	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA5A	sense	195	0	19	885200	19	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA5A	antisense	195	0	83	885200	83	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEh	sense	195	0	11	885200	11	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEh	antisense	195	0	52	885200	52	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB1	sense	195	0	27	885200	27	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MB1	antisense	195	0	108	885200	108	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MD2	sense	195	0	149	885200	149	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MD2	antisense	195	0	244	885200	244	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEi	sense	195	0	36	885200	36	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MEi	antisense	195	0	44	885200	44	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA13	sense	195	0	64	885200	64	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1PA13	antisense	195	0	119	885200	119	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME5	sense	195	0	13	885200	13	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1ME5	antisense	195	0	72	885200	72	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P2	sense	195	0	15	885200	15	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1P2	antisense	195	0	54	885200	54	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA1	sense	195	0	23	885200	23	0.0000	1.000e+00	1.000e+00
K562	SLBP	L1	L1MA1	antisense	195	0	37	885200	37	0.0000	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYb8	sense	195	0	0	885200	0	nan	1.000e+00	1.000e+00
K562	SLBP	Alu	AluYb8	antisense	195	0	2	885200	2	0.0000	1.000e+00	1.000e+00
