cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
HepG2	TBRG4	L1	L1PA12	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA12	antisense	846	0	27	936706	27	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYg6	sense	846	0	4	936706	4	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYg6	antisense	846	0	4	936706	4	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MDa	sense	846	0	50	936706	50	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MDa	antisense	846	1	206	936706	207	5.3748	1.705e-01	1.000e+00
HepG2	TBRG4	L1	L1ME3Cz	sense	846	0	55	936706	55	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME3Cz	antisense	846	0	193	936706	193	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME2z	sense	846	0	32	936706	32	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME2z	antisense	846	0	180	936706	180	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA15	sense	846	0	79	936706	79	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA15	antisense	846	2	232	936706	234	9.5450	1.931e-02	4.852e-01
HepG2	TBRG4	L1	L1MA10	sense	846	0	14	936706	14	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA10	antisense	846	0	70	936706	70	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MC2	sense	846	0	30	936706	30	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MC2	antisense	846	0	172	936706	172	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME3C	sense	846	0	9	936706	9	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME3C	antisense	846	0	59	936706	59	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA5A	sense	846	0	18	936706	18	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA5A	antisense	846	1	107	936706	108	10.3478	9.290e-02	1.000e+00
HepG2	TBRG4	L1	L1MEh	sense	846	0	5	936706	5	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEh	antisense	846	0	55	936706	55	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MB1	sense	846	0	16	936706	16	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MB1	antisense	846	0	106	936706	106	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MD2	sense	846	0	133	936706	133	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MD2	antisense	846	0	224	936706	224	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEi	sense	846	0	15	936706	15	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEi	antisense	846	0	109	936706	109	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA13	sense	846	0	14	936706	14	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA13	antisense	846	0	150	936706	150	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME5	sense	846	0	12	936706	12	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1ME5	antisense	846	0	60	936706	60	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P2	sense	846	0	13	936706	13	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P2	antisense	846	0	75	936706	75	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA1	sense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA1	antisense	846	0	44	936706	44	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb8	sense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb8	antisense	846	0	4	936706	4	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA17	sense	846	0	14	936706	14	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PA17	antisense	846	0	69	936706	69	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PB4	sense	846	0	40	936706	40	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PB4	antisense	846	0	97	936706	97	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYh7	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYh7	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA6	sense	846	0	16	936706	16	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA6	antisense	846	0	121	936706	121	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PB2	sense	846	0	10	936706	10	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PB2	antisense	846	0	31	936706	31	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P3	sense	846	0	13	936706	13	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P3	antisense	846	0	40	936706	40	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MD1	sense	846	0	59	936706	59	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MD1	antisense	846	0	244	936706	244	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEj	sense	846	0	4	936706	4	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEj	antisense	846	0	28	936706	28	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PB3	sense	846	0	13	936706	13	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PB3	antisense	846	0	134	936706	134	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M6	sense	846	0	15	936706	15	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M6	antisense	846	0	105	936706	105	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluSq10	sense	846	0	11	936706	11	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluSq10	antisense	846	0	14	936706	14	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA3	sense	846	0	42	936706	42	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA3	antisense	846	0	311	936706	311	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYk4	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYk4	antisense	846	0	5	936706	5	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA4A	sense	846	0	29	936706	29	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MA4A	antisense	846	0	270	936706	270	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_F	sense	846	0	10	936706	10	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_F	antisense	846	0	8	936706	8	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_B	sense	846	0	9	936706	9	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_B	antisense	846	0	15	936706	15	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M	antisense	846	0	10	936706	10	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_E	sense	846	0	6	936706	6	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_E	antisense	846	0	10	936706	10	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MCb	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MCb	antisense	846	0	25	936706	25	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYe6	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYe6	antisense	846	0	4	936706	4	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYd8	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYd8	antisense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYi6_4d	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYi6_4d	antisense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_C	sense	846	0	7	936706	7	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_C	antisense	846	0	8	936706	8	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_A	sense	846	0	28	936706	28	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	SVA	SVA_A	antisense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1HS	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1HS	antisense	846	0	25	936706	25	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3f	sense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3f	antisense	846	0	43	936706	43	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2a	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2a	antisense	846	0	10	936706	10	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4e	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4e	antisense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PBa	sense	846	0	14	936706	14	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PBa	antisense	846	0	76	936706	76	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2b	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2b	antisense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MDb	sense	846	0	17	936706	17	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MDb	antisense	846	0	51	936706	51	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3c	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3c	antisense	846	0	14	936706	14	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3e	sense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3e	antisense	846	0	22	936706	22	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M6B	sense	846	0	4	936706	4	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M6B	antisense	846	0	13	936706	13	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEg2	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEg2	antisense	846	0	15	936706	15	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEg1	sense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEg1	antisense	846	0	29	936706	29	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb9	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb9	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3d	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3d	antisense	846	0	16	936706	16	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PBb	sense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PBb	antisense	846	0	6	936706	6	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYk12	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYk12	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3a	sense	846	0	10	936706	10	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3a	antisense	846	0	7	936706	7	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P3b	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P3b	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2c	sense	846	0	9	936706	9	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2c	antisense	846	0	34	936706	34	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3de	sense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3de	antisense	846	0	11	936706	11	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEa	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1MEa	antisense	846	0	19	936706	19	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2a1	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M2a1	antisense	846	0	7	936706	7	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3b	sense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1M3b	antisense	846	0	18	936706	18	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4b	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4b	antisense	846	0	5	936706	5	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4a	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4a	antisense	846	0	6	936706	6	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4d	sense	846	0	3	936706	3	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4d	antisense	846	0	2	936706	2	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PBa1	sense	846	0	7	936706	7	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1PBa1	antisense	846	0	7	936706	7	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P	sense	846	0	1	936706	1	0.0000	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4c	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	L1	L1P4c	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb8a1	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb8a1	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb10	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb10	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb11	sense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TBRG4	Alu	AluYb11	antisense	846	0	0	936706	0	nan	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC5a	sense	2808	0	52	934744	52	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC5a	antisense	2808	1	358	934744	359	0.9298	6.594e-01	1.000e+00
HepG2	TIA1	Alu	AluSp	sense	2808	0	234	934744	234	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSp	antisense	2808	1	328	934744	329	1.0149	6.273e-01	1.000e+00
HepG2	TIA1	L1	L1MB3	sense	2808	0	112	934744	112	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MB3	antisense	2808	0	579	934744	579	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluJo	sense	2808	0	734	934744	734	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluJo	antisense	2808	8	1899	934744	1907	1.4024	2.169e-01	1.000e+00
HepG2	TIA1	L1	L1MB5	sense	2808	0	54	934744	54	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MB5	antisense	2808	0	279	934744	279	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	Alu	sense	2808	0	21	934744	21	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	Alu	antisense	2808	0	48	934744	48	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA6	sense	2808	0	16	934744	16	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA6	antisense	2808	0	219	934744	219	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1P1	sense	2808	0	1	934744	1	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1P1	antisense	2808	0	22	934744	22	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluJr	sense	2808	4	886	934744	890	1.5029	2.782e-01	1.000e+00
HepG2	TIA1	Alu	AluJr	antisense	2808	4	1952	934744	1956	0.6821	8.364e-01	1.000e+00
HepG2	TIA1	Alu	AluSx	sense	2808	0	555	934744	555	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSx	antisense	2808	3	1746	934744	1749	0.5720	8.946e-01	1.000e+00
HepG2	TIA1	Alu	AluSz6	sense	2808	1	301	934744	302	1.1059	5.959e-01	1.000e+00
HepG2	TIA1	Alu	AluSz6	antisense	2808	1	871	934744	872	0.3822	9.270e-01	1.000e+00
HepG2	TIA1	L1	L1MA8	sense	2808	0	50	934744	50	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MA8	antisense	2808	1	157	934744	158	2.1203	3.775e-01	1.000e+00
HepG2	TIA1	L1	L1M5	sense	2808	0	149	934744	149	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1M5	antisense	2808	2	618	934744	620	1.0773	5.543e-01	1.000e+00
HepG2	TIA1	L1	L1MA9	sense	2808	0	64	934744	64	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MA9	antisense	2808	0	247	934744	247	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA14	sense	2808	0	12	934744	12	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA14	antisense	2808	0	56	934744	56	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluYj4	sense	2808	0	12	934744	12	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluYj4	antisense	2808	0	38	934744	38	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME4c	sense	2808	0	20	934744	20	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME4c	antisense	2808	0	109	934744	109	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSc	sense	2808	0	132	934744	132	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSc	antisense	2808	3	498	934744	501	2.0053	1.911e-01	1.000e+00
HepG2	TIA1	L1	L1PA4	sense	2808	0	14	934744	14	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA4	antisense	2808	0	74	934744	74	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA7	sense	2808	0	40	934744	40	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA7	antisense	2808	0	356	934744	356	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA16	sense	2808	0	46	934744	46	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA16	antisense	2808	0	241	934744	241	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA2	sense	2808	0	49	934744	49	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA2	antisense	2808	0	18	934744	18	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSz	sense	2808	0	502	934744	502	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSz	antisense	2808	3	1645	934744	1648	0.6071	8.704e-01	1.000e+00
HepG2	TIA1	L1	L1M2	sense	2808	0	47	934744	47	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1M2	antisense	2808	0	280	934744	280	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PREC2	sense	2808	0	21	934744	21	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PREC2	antisense	2808	0	126	934744	126	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PB	sense	2808	0	2	934744	2	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PB	antisense	2808	0	12	934744	12	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSc5	sense	2808	0	34	934744	34	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSc5	antisense	2808	0	90	934744	90	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1M4	sense	2808	0	82	934744	82	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1M4	antisense	2808	0	479	934744	479	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluY	sense	2808	0	257	934744	257	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluY	antisense	2808	0	580	934744	580	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSg4	sense	2808	0	29	934744	29	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSg4	antisense	2808	0	78	934744	78	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSx3	sense	2808	0	190	934744	190	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSx3	antisense	2808	1	477	934744	478	0.6979	7.617e-01	1.000e+00
HepG2	TIA1	Alu	AluSq	sense	2808	0	61	934744	61	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSq	antisense	2808	0	230	934744	230	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluJb	sense	2808	1	1504	934744	1505	0.2213	9.891e-01	1.000e+00
HepG2	TIA1	Alu	AluJb	antisense	2808	9	3166	934744	3175	0.9463	6.099e-01	1.000e+00
HepG2	TIA1	Alu	AluSq2	sense	2808	0	299	934744	299	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSq2	antisense	2808	2	471	934744	473	1.4135	4.142e-01	1.000e+00
HepG2	TIA1	L1	L1ME3E	sense	2808	0	7	934744	7	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME3E	antisense	2808	0	84	934744	84	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MA5	sense	2808	0	18	934744	18	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MA5	antisense	2808	0	131	934744	131	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSg	sense	2808	1	158	934744	159	2.1069	3.793e-01	1.000e+00
HepG2	TIA1	Alu	AluSg	antisense	2808	1	491	934744	492	0.6780	7.715e-01	1.000e+00
HepG2	TIA1	Alu	AluJr4	sense	2808	0	177	934744	177	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluJr4	antisense	2808	0	481	934744	481	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MB8	sense	2808	0	104	934744	104	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MB8	antisense	2808	0	444	934744	444	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSg7	sense	2808	0	23	934744	23	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluSg7	antisense	2808	0	97	934744	97	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME4b	sense	2808	1	83	934744	84	4.0107	2.227e-01	1.000e+00
HepG2	TIA1	L1	L1ME4b	antisense	2808	1	293	934744	294	1.1361	5.860e-01	1.000e+00
HepG2	TIA1	Alu	AluSx1	sense	2808	1	568	934744	569	0.5861	8.186e-01	1.000e+00
HepG2	TIA1	Alu	AluSx1	antisense	2808	5	1606	934744	1611	1.0364	5.286e-01	1.000e+00
HepG2	TIA1	Alu	AluYh3	sense	2808	0	8	934744	8	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluYh3	antisense	2808	0	17	934744	17	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC3	sense	2808	0	59	934744	59	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC3	antisense	2808	0	223	934744	223	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME4a	sense	2808	0	98	934744	98	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME4a	antisense	2808	3	401	934744	404	2.4904	1.224e-01	1.000e+00
HepG2	TIA1	Alu	AluYc	sense	2808	0	9	934744	9	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluYc	antisense	2808	0	35	934744	35	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC	sense	2808	0	13	934744	13	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC	antisense	2808	0	99	934744	99	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MA4	sense	2808	0	16	934744	16	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MA4	antisense	2808	0	370	934744	370	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MD3	sense	2808	1	33	934744	34	10.0875	9.696e-02	1.000e+00
HepG2	TIA1	L1	L1MD3	antisense	2808	0	88	934744	88	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluYf1	sense	2808	0	4	934744	4	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	Alu	AluYf1	antisense	2808	0	6	934744	6	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC4a	sense	2808	0	43	934744	43	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1MC4a	antisense	2808	0	308	934744	308	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME1	sense	2808	0	173	934744	173	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME1	antisense	2808	0	740	934744	740	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME3B	sense	2808	0	43	934744	43	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME3B	antisense	2808	1	194	934744	195	1.7159	4.429e-01	1.000e+00
HepG2	TIA1	L1	L1PA5	sense	2808	0	25	934744	25	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1PA5	antisense	2808	0	214	934744	214	0.0000	1.000e+00	1.000e+00
HepG2	TIA1	L1	L1ME3D	sense	2808	0	19	934744	19	0.0000	1.000e+00	1.000e+00
